 500 5 0 
 616 480 656 946 860 972 630 
 427 806 577 808 902 1142 373 
 725 906 879 919 936 838 788 
 449 1117 645 761 995 1048 1025 
 661 665 1053 697 782 581 610 
 769 672 763 430 662 935 775 
 869 1018 740 660 928 850 592 
 908 693 483 547 821 388 495 
 750 735 1164 534 706 652 737 
 622 853 833 965 513 927 1047 
 541 791 402 731 837 594 534 
 198 939 594 461 423 223 440 
 740 715 951 887 783 832 1245 
 842 837 525 881 535 477 842 
 535 694 901 662 693 726 459 
 846 1089 762 627 484 584 653 
 976 614 698 1014 794 545 625 
 778 760 790 919 947 652 791 
 778 550 774 853 715 635 739 
 909 945 938 1087 519 880 832 
 798 526 652 465 935 680 859 
 919 371 800 751 778 571 770 
 841 762 662 805 677 1025 706 
 493 771 1226 336 890 676 562 
 710 805 692 776 918 752 683 
 909 751 525 472 549 1002 735 
 633 734 1076 529 844 877 870 
 561 1125 613 804 579 817 862 
 959 1078 963 470 597 397 673 
 769 1099 563 705 709 936 939 
 586 738 439 1119 957 674 519 
 302 880 731 810 666 559 868 
 553 507 505 970 681 823 471 
 701 311 645 1065 472 650 922 
 773 692 884 524 587 745 877 
 684 815 1053 496 889 846 592 
 777 684 1037 973 957 417 437 
 319 820 447 733 733 800 654 
 604 787 1016 515 887 912 700 
 704 667 901 946 863 218 696 
 810 656 594 919 464 404 677 
 840 995 764 1089 954 570 450 
 779 637 617 610 765 810 1008 
 587 664 692 823 1137 764 836 
 933 688 618 671 733 713 846 
 624 933 522 584 439 1008 917 
 579 993 626 831 793 567 336 
 647 660 670 456 761 658 821 
 655 999 620 1054 749 321 615 
 735 545 750 681 851 817 1217 
 753 737 844 1014 553 815 1233 
 593 889 863 598 1041 474 728 
 727 673 1043 759 814 855 644 
 745 283 845 633 791 925 495 
 390 484 882 973 507 1141 826 
 833 716 992 724 764 888 610 
 786 503 993 986 667 546 753 
 381 621 337 555 594 973 304 
 621 818 821 588 582 714 704 
 857 965 594 503 953 938 846 
 661 886 986 618 531 950 1089 
 917 599 661 857 1237 683 599 
 786 1046 607 898 754 498 1078 
 563 575 583 1068 1080 959 318 
 928 832 411 561 280 907 918 
 545 1150 659 868 649 738 940 
 733 725 756 1013 603 698 861 
 621 913 628 695 872 500 843 
 1026 874 626 782 731 531 765 
 687 563 772 591 808 1026 508 
 505 759 662 322 500 843 1113 
 670 1059 678 
 597 878 67 626 982 931 13 
 404 582 352 576 7 707 90 
 357 960 702 675 345 998 961 
 69 419 346 567 773 911 940 
 308 645 997 494 585 503 544 
 113 94 426 528 825 828 599 
 607 874 722 160 771 1000 948 
 581 801 399 130 262 99 190 
 70 583 871 252 571 775 64 
 16 205 999 520 82 197 475 
 724 163 346 418 294 693 190 
 101 649 442 838 777 71 246 
 543 36 962 435 968 714 451 
 744 603 813 382 985 611 685 
 595 277 597 901 779 954 782 
 361 878 240 817 561 782 520 
 397 695 611 994 415 368 918 
 441 933 748 436 824 870 405 
 560 537 698 338 151 401 116 
 600 570 917 834 509 454 626 
 129 724 363 40 393 688 966 
 900 20 841 47 752 845 423 
 162 699 498 809 374 687 569 
 420 127 191 12 541 147 653 
 636 93 831 924 783 847 983 
 458 34 330 464 180 756 807 
 598 255 864 234 212 842 672 
 48 998 100 841 621 472 647 
 595 762 189 105 70 265 904 
 934 795 560 171 648 807 887 
 216 849 385 994 450 486 589 
 61 26 452 704 291 779 784 
 339 12 460 496 771 377 545 
 634 222 705 585 560 237 729 
 622 824 642 78 350 653 489 
 898 187 863 366 776 757 995 
 498 936 994 698 861 193 611 
 35 570 337 767 248 693 941 
 107 593 613 361 896 851 210 
 775 83 597 13 624 26 448 
 514 403 644 733 550 297 325 
 379 416 380 764 751 385 362 
 269 531 755 494 181 698 947 
 233 26 704 623 610 110 956 
 261 579 887 418 793 191 711 
 890 484 916 620 11 524 781 
 543 934 664 549 405 250 192 
 106 608 962 391 495 443 544 
 272 368 983 496 666 11 553 
 597 10 843 767 724 516 715 
 358 426 145 293 357 598 520 
 528 463 286 764 675 739 506 
 225 837 980 107 991 519 968 
 18 178 704 280 920 879 215 
 404 217 918 686 723 799 519 
 499 397 791 351 5 362 398 
 975 552 407 250 553 249 636 
 312 354 761 182 817 950 282 
 421 740 622 155 996 385 394 
 355 68 723 558 671 176 291 
 222 291 423 764 1 546 763 
 306 607 565 579 657 146 477 
 995 919 422 210 31 752 208 
 663 474 278 935 859 609 437 
 918 305 685 440 485 466 204 
 134 530 383 280 585 906 456 
 378 52 664 740 94 914 393 
 718 102 302 46 732 316 902 
 663 871 32 527 999 817 773 
 775 619 450 828 676 994 249 
 677 728 404 131 305 57 642 
 76 184 586 
 25 416 491 148 286 505 250 
 298 56 134 659 222 409 80 
 535 863 2 4 421 208 33 
 318 458 175 875 636 495 577 
 793 703 752 288 605 215 758 
 395 289 349 324 769 652 768 
 746 637 731 884 851 537 529 
 190 207 888 726 384 448 93 
 153 93 788 932 341 755 607 
 564 477 564 94 26 695 323 
 371 348 417 126 412 530 527 
 15 922 893 760 146 346 292 
 435 999 254 147 732 925 657 
 322 951 362 804 294 344 517 
 627 906 48 168 775 99 73 
 470 250 774 99 176 964 755 
 846 311 704 110 495 865 269 
 801 934 628 509 290 29 340 
 488 317 40 436 654 851 404 
 85 167 118 770 66 250 889 
 729 992 744 978 765 966 238 
 676 681 912 132 246 437 538 
 921 565 728 655 282 971 988 
 288 102 948 331 963 499 692 
 253 17 39 274 367 845 46 
 683 851 461 382 439 514 754 
 108 403 746 64 100 987 639 
 501 666 621 203 273 604 6 
 301 377 276 678 555 499 943 
 443 783 737 974 485 570 222 
 431 262 491 929 172 528 261 
 148 190 508 332 292 601 134 
 294 271 191 945 834 127 249 
 428 370 296 922 89 415 426 
 650 266 208 207 618 354 82 
 196 620 836 438 576 272 495 
 654 598 366 172 998 394 528 
 29 354 165 491 253 987 192 
 641 719 912 826 511 631 414 
 754 879 339 504 540 301 272 
 397 971 58 428 125 442 26 
 592 641 363 750 705 565 667 
 625 34 286 348 395 787 202 
 841 479 991 197 966 244 953 
 181 791 78 348 778 494 426 
 437 240 305 428 281 376 737 
 625 766 146 266 524 146 507 
 227 880 94 654 757 329 480 
 387 556 451 811 746 847 368 
 304 885 143 427 528 777 585 
 205 160 19 843 322 419 987 
 513 611 695 714 597 497 855 
 378 624 86 267 481 538 404 
 946 109 451 370 411 846 224 
 42 822 183 676 308 877 906 
 388 944 986 182 416 630 815 
 98 298 278 863 695 872 326 
 16 727 2 638 733 87 107 
 69 134 149 415 122 86 417 
 889 706 112 805 609 764 432 
 109 671 574 139 445 546 957 
 94 669 695 407 887 573 339 
 626 198 312 239 1000 272 874 
 862 216 738 880 688 382 40 
 772 51 453 72 46 430 986 
 330 666 790 137 404 339 669 
 475 71 523 549 6 243 551 
 960 483 587 228 156 278 535 
 485 65 640 334 759 635 84 
 400 90 534 731 781 960 853 
 119 992 955 592 994 256 673 
 168 589 420 
 622 68 623 868 13 354 196 
 424 350 164 569 929 542 816 
 200 257 242 278 152 148 961 
 631 842 475 508 721 675 860 
 479 341 813 395 780 357 308 
 406 84 118 489 691 340 50 
 808 27 257 122 441 667 244 
 878 682 350 355 324 175 117 
 734 233 551 633 524 211 822 
 478 257 770 977 751 960 722 
 613 273 759 10 246 858 400 
 385 384 462 353 542 536 572 
 656 204 160 757 40 527 901 
 984 218 833 392 93 260 939 
 854 720 986 437 425 218 423 
 556 858 614 58 278 541 657 
 497 630 946 262 806 848 237 
 420 116 155 861 424 560 497 
 469 82 743 489 716 89 99 
 679 948 989 357 584 868 521 
 681 311 823 148 348 190 697 
 596 271 206 245 241 88 661 
 48 659 677 635 698 627 632 
 194 354 969 593 864 142 163 
 326 750 821 65 539 534 310 
 945 858 263 357 13 409 464 
 728 238 598 278 397 422 291 
 213 361 329 65 56 112 666 
 893 785 833 196 77 327 277 
 463 34 66 483 702 115 808 
