 500 5 0 
 983 775 842 1083 865 685 1079 
 989 781 800 671 536 833 765 
 646 926 647 693 434 999 495 
 973 384 924 639 573 701 757 
 915 714 588 957 721 612 756 
 856 361 988 973 350 603 1073 
 729 423 462 317 631 724 450 
 1062 708 568 1087 1181 506 391 
 901 867 901 871 645 657 743 
 724 765 916 812 661 797 810 
 652 1129 583 352 831 915 1047 
 821 513 887 764 669 486 849 
 783 524 781 954 658 494 872 
 658 558 831 877 469 721 569 
 683 729 1064 633 434 469 896 
 666 480 810 517 671 562 720 
 969 790 825 669 289 1086 743 
 883 796 553 814 752 1164 308 
 596 592 1157 880 851 393 581 
 561 658 828 618 953 523 1073 
 573 1022 695 585 729 802 816 
 681 522 520 828 815 650 907 
 368 797 812 721 1034 857 893 
 721 764 1032 447 600 423 617 
 811 567 1151 846 1172 425 970 
 471 776 714 845 820 973 694 
 861 612 526 916 584 608 808 
 895 716 695 675 537 617 828 
 870 801 934 541 932 841 582 
 838 386 854 801 645 791 892 
 1132 883 589 631 528 620 665 
 675 919 796 382 429 1155 729 
 518 826 864 1030 563 581 933 
 772 987 597 645 815 901 708 
 810 956 1190 699 363 596 888 
 778 1153 1073 601 833 505 1130 
 930 565 597 727 859 906 759 
 872 1192 457 804 900 673 1177 
 989 930 595 695 786 560 667 
 901 888 616 487 872 758 565 
 725 899 727 666 590 837 873 
 797 838 818 842 800 763 883 
 360 478 579 862 656 970 551 
 853 685 1141 932 702 645 714 
 928 694 528 602 889 968 428 
 633 582 751 896 396 644 846 
 915 931 579 422 839 871 1111 
 838 717 474 609 361 791 1113 
 1121 804 1129 771 361 940 928 
 885 915 492 720 895 800 949 
 490 423 581 763 412 669 720 
 741 618 699 924 588 691 455 
 398 635 458 1077 850 616 612 
 621 850 1127 788 730 479 925 
 680 699 825 686 657 489 713 
 581 445 910 912 749 799 682 
 870 485 1000 743 425 770 894 
 800 701 562 847 639 356 818 
 724 724 882 638 1083 516 614 
 871 922 722 970 585 955 823 
 535 687 405 982 665 532 767 
 369 562 823 652 829 629 872 
 641 530 575 936 636 984 645 
 638 816 950 790 354 531 540 
 647 754 757 994 479 718 708 
 576 473 600 688 981 400 567 
 876 715 857 937 780 971 690 
 708 610 906 883 469 556 560 
 789 885 609 598 944 943 683 
 795 987 737 826 509 962 626 
 935 863 852 928 864 904 701 
 841 816 756 
 30 687 802 670 322 169 261 
 762 395 43 870 11 704 407 
 180 227 953 371 463 504 26 
 470 134 181 470 957 24 385 
 550 915 563 737 950 786 550 
 566 539 764 999 415 752 376 
 684 53 185 621 410 464 861 
 880 310 716 814 853 447 483 
 125 871 761 825 552 136 904 
 163 636 415 216 325 112 197 
 230 101 463 429 646 706 867 
 487 339 892 850 331 633 562 
 610 269 162 358 523 205 578 
 570 897 708 796 534 230 262 
 32 153 761 314 563 315 89 
 811 85 595 24 59 504 782 
 936 292 357 194 46 327 87 
 54 944 64 580 410 920 687 
 823 261 853 240 391 450 262 
 109 469 666 166 48 112 912 
 983 235 608 215 110 484 732 
 332 810 97 892 770 644 935 
 422 865 708 506 810 630 602 
 179 396 953 751 573 892 874 
 671 894 159 577 663 446 756 
 686 574 849 254 423 485 29 
 492 51 622 530 777 489 551 
 900 444 346 315 137 936 358 
 956 842 641 74 858 20 443 
 237 417 965 755 573 271 789 
 738 412 481 410 892 89 856 
 249 637 96 23 445 582 457 
 41 553 754 857 964 821 996 
 747 656 787 428 109 582 670 
 509 130 888 623 552 42 797 
 528 342 955 761 948 8 998 
 829 253 479 658 804 395 75 
 209 993 253 100 325 273 777 
 665 600 692 443 163 493 787 
 360 545 18 328 583 418 834 
 32 404 684 773 498 276 864 
 294 372 784 906 368 545 953 
 265 279 589 496 722 455 340 
 771 725 448 606 998 420 844 
 260 239 167 94 806 616 9 
 491 220 538 560 589 721 758 
 111 315 558 275 507 802 764 
 671 952 842 479 214 369 889 
 962 923 898 984 207 841 269 
 679 196 504 110 721 708 136 
 863 342 803 583 35 69 22 
 715 708 662 630 182 26 265 
 651 404 210 593 144 510 714 
 469 306 964 877 948 56 980 
 668 598 570 701 934 75 81 
 746 805 140 755 999 681 275 
 298 901 865 419 761 277 757 
 983 718 823 924 524 590 560 
 470 142 219 572 145 451 542 
 241 869 649 693 119 870 1 
 467 1 180 936 322 620 708 
 33 73 610 460 132 693 846 
 833 941 681 117 769 380 725 
 569 24 640 416 300 699 275 
 54 334 229 459 231 127 589 
 358 997 820 812 635 443 482 
 631 224 357 787 601 471 564 
 731 357 664 359 945 103 788 
 576 495 320 879 251 408 363 
 515 943 859 226 60 826 204 
 752 176 87 277 285 554 670 
 543 867 667 
 815 499 755 103 879 598 966 
 785 70 280 101 430 886 579 
 839 969 323 980 46 52 827 
 628 352 945 812 523 606 836 
 336 929 823 809 370 427 650 
 996 22 879 445 244 234 649 
 273 79 301 545 9 349 523 
 883 703 612 454 940 989 190 
 788 212 411 660 35 753 214 
 440 757 293 362 213 964 597 
 229 816 299 201 4 859 514 
 689 242 982 983 262 485 740 
 141 676 126 422 6 249 451 
 498 191 207 335 369 96 176 
 684 811 696 478 254 411 323 
 72 631 682 51 84 226 389 
 503 887 616 14 598 757 940 
 186 586 305 647 935 436 11 
 962 668 635 765 272 190 580 
 244 239 670 953 238 658 340 
 185 720 664 425 243 61 721 
 424 442 398 462 522 7 660 
 86 203 610 502 496 368 446 
 818 716 397 23 765 456 265 
 732 748 988 504 860 119 812 
 140 491 464 360 842 801 430 
 205 734 343 594 489 182 832 
 238 49 839 729 633 11 129 
 641 603 730 131 262 721 925 
 727 69 647 943 612 822 80 
 956 254 547 144 1000 85 256 
 299 511 631 664 5 820 406 
 43 577 314 426 257 310 900 
 165 37 580 478 209 938 666 
 880 953 478 430 173 290 761 
 817 999 408 3 736 744 887 
 873 738 25 896 238 394 491 
 744 977 356 591 599 610 824 
 54 261 412 760 767 237 522 
 872 772 463 961 650 67 30 
 737 935 645 6 506 830 433 
 163 824 596 734 418 807 903 
 514 856 662 554 694 844 875 
 895 997 334 609 376 448 164 
 716 996 692 776 664 770 374 
 619 285 663 827 328 907 767 
 242 896 37 565 862 393 463 
 875 141 30 919 265 514 845 
 525 677 834 434 33 966 72 
 966 121 648 490 7 208 471 
 312 775 181 564 311 276 161 
 648 146 162 646 36 771 74 
 879 516 813 633 644 351 193 
 425 130 824 498 184 268 817 
 721 98 716 548 775 79 168 
 250 174 300 652 143 430 914 
 203 52 433 809 69 986 638 
 363 167 47 726 168 734 58 
 807 45 393 134 963 163 457 
 272 120 921 50 625 766 825 
 958 267 259 595 182 547 303 
 483 776 930 590 891 191 251 
 800 113 781 845 553 662 144 
 454 746 892 360 547 36 404 
 300 561 352 818 504 922 33 
 714 295 681 795 456 264 597 
 980 872 866 453 647 817 182 
 279 680 643 225 8 67 82 
 559 963 67 202 286 770 203 
 433 456 166 398 514 542 454 
