 250 30 0 
 1008 740 750 817 939 899 753 
 815 497 683 1006 908 763 717 
 498 830 932 540 560 520 595 
 585 584 509 618 458 910 490 
 865 468 694 919 691 606 553 
 805 602 967 909 824 738 756 
 975 942 942 872 821 752 1075 
 817 807 701 675 847 759 888 
 663 912 660 725 627 603 636 
 978 641 538 727 904 986 751 
 503 770 866 1008 792 652 894 
 636 510 836 647 520 509 586 
 698 662 713 832 730 644 780 
 913 736 712 847 721 651 815 
 634 811 815 545 1029 663 565 
 871 496 710 525 678 813 797 
 778 773 531 833 954 888 633 
 681 864 557 486 786 450 758 
 777 948 741 824 643 503 1042 
 882 559 747 706 631 763 723 
 955 936 761 515 449 979 605 
 923 529 519 568 660 726 568 
 853 894 467 548 724 608 872 
 759 837 727 672 731 767 685 
 941 821 1029 970 804 666 815 
 614 805 686 850 596 960 896 
 860 572 519 798 555 853 877 
 738 729 1041 522 990 876 934 
 483 681 733 596 746 923 466 
 633 861 760 692 1035 660 781 
 795 771 1040 538 709 898 880 
 662 863 977 602 882 578 540 
 913 696 1004 552 796 769 546 
 857 770 712 721 789 928 714 
 764 480 855 635 874 962 504 
 966 726 996 815 741 
 744 759 718 571 834 3 247 
 383 31 857 324 222 196 694 
 63 876 309 138 362 764 128 
 99 553 351 969 987 753 94 
 693 250 156 72 696 19 657 
 675 677 439 766 811 657 484 
 341 947 966 611 96 790 977 
 572 348 732 898 898 950 382 
 430 238 336 920 590 196 705 
 89 725 168 432 515 957 510 
 87 746 310 788 808 63 147 
 801 992 618 157 202 373 578 
 676 368 913 868 682 539 396 
 468 829 580 427 534 32 541 
 2 275 208 66 194 45 119 
 812 139 481 643 409 168 159 
 20 117 886 747 7 758 26 
 433 437 138 452 530 243 562 
 648 897 448 515 303 668 824 
 449 271 98 147 10 495 337 
 677 74 865 821 363 588 77 
 376 523 276 465 5 576 165 
 306 50 447 493 825 200 509 
 418 14 788 909 35 254 835 
 859 415 244 456 489 702 681 
 781 925 232 579 290 638 697 
 998 48 682 858 893 733 538 
 831 702 309 152 458 25 957 
 654 698 743 327 886 474 730 
 580 104 923 577 53 607 545 
 304 72 323 991 289 171 436 
 106 732 665 3 685 919 391 
 480 186 198 182 803 804 930 
 646 260 284 809 679 97 937 
 105 495 179 671 68 386 791 
 923 825 981 221 444 
 249 160 506 506 476 455 230 
 339 143 391 349 753 367 241 
 718 285 777 176 365 906 177 
 498 649 401 735 960 580 528 
 920 694 358 754 842 217 336 
 700 429 43 609 461 906 272 
 67 443 661 326 859 333 674 
 415 515 484 297 526 120 104 
 841 139 10 332 13 598 262 
 330 192 61 29 708 962 845 
 690 583 49 130 590 264 318 
 727 988 395 748 197 12 128 
 561 419 168 868 201 257 184 
 592 671 517 821 580 420 66 
 440 466 619 12 480 10 106 
 28 261 409 664 571 40 320 
 991 8 335 789 192 250 234 
 588 305 804 758 364 520 884 
 324 793 852 602 905 173 304 
 608 388 766 54 950 513 261 
 925 826 656 372 138 794 980 
 148 776 1 693 809 152 491 
 405 199 310 201 458 673 97 
 651 617 294 977 233 525 682 
 149 800 793 5 379 764 339 
 158 599 418 300 453 184 890 
 858 491 717 718 116 146 387 
 742 848 36 435 495 783 789 
 493 792 867 311 87 474 102 
 89 668 194 297 935 293 504 
 359 376 951 44 904 705 418 
 342 132 285 685 922 517 577 
 658 798 627 881 534 795 327 
 13 772 789 454 457 790 835 
 139 838 651 524 539 924 207 
 824 711 637 949 137 
 780 423 269 926 658 105 766 
 910 694 291 906 524 984 563 
 156 15 188 548 106 871 873 
 421 11 246 547 66 903 964 
 328 652 680 873 869 633 28 
 8 94 844 503 176 544 539 
 243 634 319 618 327 578 422 
 835 569 630 209 42 219 287 
 564 801 886 274 667 929 257 
 701 62 19 744 34 890 665 
 821 93 288 568 303 85 747 
 714 189 429 292 517 721 744 
 494 14 100 558 864 627 293 
 328 110 594 537 997 271 412 
 722 635 205 18 416 380 590 
 427 439 606 84 499 550 136 
 487 828 467 149 469 760 222 
 819 735 302 157 80 444 888 
 817 361 193 678 466 819 367 
 764 423 677 363 356 828 835 
 547 804 497 28 246 494 303 
 622 816 817 362 590 16 850 
 868 786 82 162 903 314 843 
 174 1000 130 177 418 28 849 
 838 627 772 646 56 806 792 
 815 593 275 621 474 919 137 
 502 80 563 25 643 772 379 
 186 580 527 486 759 244 184 
 530 602 318 678 32 7 936 
 54 394 792 474 435 801 125 
 101 625 489 784 371 415 553 
 377 826 903 852 837 376 200 
 473 87 710 670 27 821 124 
 638 512 297 576 843 49 4 
 22 279 998 98 550 299 710 
 469 441 949 410 418 
 817 420 959 110 723 917 637 
 7 501 115 667 458 792 960 
 630 792 308 638 910 256 430 
 427 791 442 906 560 167 249 
 392 185 644 230 912 98 252 
 179 637 486 665 167 83 583 
 387 315 872 724 987 285 804 
 133 264 12 360 416 644 903 
 160 9 612 131 648 619 785 
 83 767 785 522 565 502 403 
 726 246 279 978 218 765 357 
 538 270 832 400 98 335 618 
 757 932 734 791 199 85 963 
 932 304 667 377 817 326 402 
 425 436 518 621 75 885 504 
 276 200 139 520 162 184 753 
 256 604 517 296 774 657 324 
 379 969 299 542 884 506 970 
 51 234 197 707 554 839 788 
 243 216 987 768 526 238 339 
 839 813 985 863 124 563 831 
 686 769 190 694 970 541 470 
 837 635 837 551 920 932 579 
 998 900 935 466 365 974 722 
 437 846 867 918 235 394 479 
 243 115 959 7 774 615 587 
 445 597 114 19 503 408 856 
 961 950 472 730 178 159 836 
 607 771 420 56 241 894 632 
 76 676 33 956 5 471 80 
 636 190 624 360 193 92 177 
 139 365 76 101 371 592 445 
 569 687 125 694 546 933 483 
 149 266 701 636 892 802 242 
 560 220 719 287 783 679 852 
 174 337 247 347 631 
 646 927 619 706 380 477 839 
 805 291 844 829 12 802 963 
 658 836 456 559 229 61 450 
 761 50 779 143 168 867 451 
 61 421 134 598 738 360 361 
 279 330 918 110 884 91 270 
 206 623 106 184 455 169 835 
 917 853 915 802 996 250 292 
 813 162 373 769 870 935 339 
 984 738 120 96 163 314 616 
 844 349 820 534 710 70 674 
 301 290 950 917 685 474 683 
 113 21 389 402 592 813 890 
 159 51 372 658 269 837 903 
 497 581 686 220 331 159 247 
 146 46 113 266 761 387 194 
 247 232 172 468 895 963 740 
 525 913 688 145 573 141 582 
 611 310 932 748 978 213 883 
 106 985 882 236 427 660 200 
 731 45 330 525 305 270 466 
 529 978 982 864 382 375 701 
 772 956 763 675 310 193 86 
 577 468 195 363 914 47 390 
 353 417 977 700 700 897 527 
 335 202 695 158 343 213 968 
 679 228 514 410 754 170 790 
 27 763 920 995 955 567 815 
 598 547 349 395 336 963 165 
 739 590 556 50 160 522 746 
 951 847 461 71 466 695 267 
 23 674 769 413 744 802 258 
 828 333 155 122 146 638 387 
 914 89 562 600 831 64 528 
 259 537 482 312 828 130 676 
 940 865 951 201 93 
 934 760 376 960 619 815 81 
 269 552 83 586 619 177 33 
 147 893 634 711 643 579 410 
 609 161 160 751 271 826 254 
 572 4 357 588 372 607 136 
 307 230 272 257 740 822 586 
 739 649 399 146 751 446 595 
 803 862 205 814 592 647 939 
 350 270 662 423 715 167 406 
 588 806 463 540 451 778 843 
 724 66 237 975 56 689 789 
 484 3 891 555 220 274 703 
 681 6 125 945 74 815 488 
 653 942 822 189 588 26 398 
 917 782 769 354 251 750 813 
 818 462 891 979 120 714 12 
 794 529 981 329 42 443 483 
 818 508 819 393 112 565 427 
 945 429 569 710 378 725 530 
 700 541 641 310 604 439 207 
 425 892 626 475 335 753 410 
 907 56 336 240 381 514 112 
 480 770 951 277 619 599 947 
 382 588 431 516 313 466 466 
 391 275 483 852 175 250 811 
 358 644 838 463 452 941 419 
 84 803 165 984 174 321 598 
 205 17 233 113 86 762 85 
 9 233 67 603 306 465 177 
 539 172 481 349 853 696 952 
 364 549 575 502 408 900 277 
 410 682 725 361 649 654 812 
 297 718 900 367 415 37 784 
 74 437 725 121 707 650 873 
 186 498 210 413 890 510 127 
 464 467 135 874 822 
 765 976 151 587 440 1000 404 
 327 19 221 735 676 456 15 
 682 368 932 365 736 858 431 
 11 812 535 600 374 662 490 
 686 317 724 109 662 24 778 
 834 455 37 850 183 687 622 
 561 333 627 676 911 856 313 
 249 917 636 366 993 940 780 
 838 750 66 602 960 438 35 
 309 469 621 872 510 180 114 
 27 248 790 739 614 106 474 
 487 974 575 449 55 507 248 
 438 387 940 374 965 974 356 
 898 281 65 295 456 299 17 
 963 343 494 232 534 169 467 
 75 668 91 108 224 461 668 
 611 582 408 573 32 322 666 
 156 661 646 140 545 578 183 
 432 733 47 722 865 61 517 
 574 485 818 403 328 628 758 
 274 313 637 431 87 823 653 
 27 628 502 951 959 621 93 
 850 783 946 656 349 84 626 
 977 291 305 930 437 663 220 
 840 992 294 349 419 288 46 
 616 950 34 634 634 944 583 
 835 69 629 443 582 620 418 
 996 928 69 803 821 546 946 
 653 765 363 621 266 291 218 
 711 624 870 209 895 592 734 
 568 186 334 28 102 928 182 
 322 952 208 658 58 328 9 
 59 255 292 999 5 614 627 
 959 24 251 152 996 903 354 
 84 701 651 476 29 84 550 
 254 512 199 631 848 
 240 4 496 115 844 606 961 
 847 250 483 938 687 166 625 
 170 854 367 196 907 685 144 
 849 858 772 186 567 279 252 
 33 2 577 638 550 231 702 
 550 822 94 861 357 804 555 
 341 569 971 931 617 884 569 
 839 754 223 301 379 650 701 
 103 875 610 432 145 377 171 
 876 113 489 676 164 812 320 
 128 112 394 144 37 492 475 
 414 293 87 749 62 428 904 
